leiden_key,sample,cluster,n_cells,fraction_within_sample,fraction_within_cluster,color_hex
scvi_leiden_0p9,D142_RLL_5B1_8,18,4242,0.04631408856668705,0.07862544483985764,#E6AB02
scvi_leiden_0p9,D142_RLL_5B1_8,19,24,0.0002620316184819635,0.22641509433962265,#A6761D
scvi_leiden_0p9,D142_RLL_5B1_8,20,13,0.0001419337933443969,0.20634920634920634,#666666
scvi_leiden_0p9,D430_RLL_7A2_6,0,18827,0.09892806473648258,0.3577577197149644,#A6CEE3
scvi_leiden_0p9,D430_RLL_7A2_6,1,10744,0.056455257211917395,0.3652061592848159,#1F78B4
scvi_leiden_0p9,D430_RLL_7A2_6,2,7514,0.039482948872891596,0.31739461012080766,#B2DF8A
scvi_leiden_0p9,D430_RLL_7A2_6,3,13054,0.06859334769586464,0.2851899591462216,#33A02C
scvi_leiden_0p9,D430_RLL_7A2_6,4,12734,0.06691188061583732,0.35438176606462024,#FB9A99
scvi_leiden_0p9,D430_RLL_7A2_6,5,1571,0.008254952446009142,0.0820879924757028,#E31A1C
scvi_leiden_0p9,D430_RLL_7A2_6,6,10429,0.0548000630550155,0.32402286708506806,#FDBF6F
scvi_leiden_0p9,D430_RLL_7A2_6,7,10388,0.054584625085387,0.4262443067580321,#FF7F00
scvi_leiden_0p9,D430_RLL_7A2_6,8,5056,0.026567179864431717,0.1575176023428251,#CAB2D6
scvi_leiden_0p9,D430_RLL_7A2_6,9,9917,0.05210971572697178,0.36487729497038157,#6A3D9A
scvi_leiden_0p9,D430_RLL_7A2_6,10,12788,0.06719562818559192,0.2596231931135293,#FFFF99
scvi_leiden_0p9,D430_RLL_7A2_6,11,6040,0.031737691135515736,0.21197445076156385,#B15928
scvi_leiden_0p9,D430_RLL_7A2_6,12,6431,0.03379223372392413,0.231965084403405,#1FF8FF
scvi_leiden_0p9,D430_RLL_7A2_6,13,8844,0.04647154642425516,0.24700460829493087,#1B9E77
scvi_leiden_0p9,D430_RLL_7A2_6,14,3541,0.018606484157427355,0.16423171467000602,#D95F02
scvi_leiden_0p9,D430_RLL_7A2_6,15,5560,0.029215490515474753,0.175372192783245,#7570B3
scvi_leiden_0p9,D430_RLL_7A2_6,16,20602,0.10825495244600915,0.5808616217435435,#E7298A
scvi_leiden_0p9,D430_RLL_7A2_6,17,3422,0.017981188587042195,0.20821417706114997,#66A61E
scvi_leiden_0p9,D430_RLL_7A2_6,18,22812,0.11986758446744784,0.4228202846975089,#E6AB02
scvi_leiden_0p9,D430_RLL_7A2_6,19,23,0.0001208554463769639,0.2169811320754717,#A6761D
scvi_leiden_0p9,D430_RLL_7A2_6,20,13,6.830960012611003e-05,0.20634920634920634,#666666
scvi_leiden_0p9,D327_RLL_4A2_6,0,5381,0.03099404425910353,0.10225178147268409,#A6CEE3
scvi_leiden_0p9,D327_RLL_4A2_6,1,8642,0.049777091709193956,0.29375573608892214,#1F78B4
scvi_leiden_0p9,D327_RLL_4A2_6,2,6939,0.03996797493289712,0.2931063614091408,#B2DF8A
scvi_leiden_0p9,D327_RLL_4A2_6,3,16254,0.09362148213853722,0.3551001682214406,#33A02C
scvi_leiden_0p9,D327_RLL_4A2_6,4,13155,0.07577153916158835,0.3660980157515376,#FB9A99
scvi_leiden_0p9,D327_RLL_4A2_6,5,11845,0.06822606471828309,0.6189256975650538,#E31A1C
scvi_leiden_0p9,D327_RLL_4A2_6,6,6318,0.03639107445252111,0.19629652644006712,#FDBF6F
scvi_leiden_0p9,D327_RLL_4A2_6,7,6183,0.035613487391569804,0.2537031718025522,#FF7F00
scvi_leiden_0p9,D327_RLL_4A2_6,8,10200,0.058751022382987544,0.31777680852389556,#CAB2D6
scvi_leiden_0p9,D327_RLL_4A2_6,9,8356,0.04812975912080823,0.30744324662423195,#6A3D9A
scvi_leiden_0p9,D327_RLL_4A2_6,10,18588,0.10706509843676201,0.377375345135618,#FFFF99
scvi_leiden_0p9,D327_RLL_4A2_6,11,2923,0.01683619984563457,0.10258299992980978,#B15928
scvi_leiden_0p9,D327_RLL_4A2_6,12,9743,0.0561187461840635,0.35142836531525035,#1FF8FF
scvi_leiden_0p9,D327_RLL_4A2_6,13,6925,0.03988733627472439,0.19340874179583856,#1B9E77
scvi_leiden_0p9,D327_RLL_4A2_6,14,6190,0.03565380672065617,0.28709243541579704,#D95F02
scvi_leiden_0p9,D327_RLL_4A2_6,15,12659,0.0729146267006117,0.39928715619480193,#7570B3
scvi_leiden_0p9,D327_RLL_4A2_6,16,11204,0.06453396615480318,0.3158903800609,#E7298A
scvi_leiden_0p9,D327_RLL_4A2_6,17,4026,0.023189374128814496,0.2449650136902951,#66A61E
scvi_leiden_0p9,D327_RLL_4A2_6,18,8070,0.0464824265324225,0.14957740213523132,#E6AB02
scvi_leiden_0p9,D327_RLL_4A2_6,19,2,1.1519808310389716e-05,0.018867924528301886,#A6761D
scvi_leiden_0p9,D327_RLL_4A2_6,20,11,6.335894570714343e-05,0.1746031746031746,#666666
scvi_leiden_0p9,D194_RLL_5A2_6,0,21284,0.12710811714681572,0.4044465558194774,#A6CEE3
scvi_leiden_0p9,D194_RLL_5A2_6,1,6170,0.036847260044909465,0.20972840681192426,#1F78B4
scvi_leiden_0p9,D194_RLL_5A2_6,2,4090,0.024425493287468347,0.17276336909689954,#B2DF8A
scvi_leiden_0p9,D194_RLL_5A2_6,3,12336,0.07367063207682385,0.2695038559849693,#33A02C
scvi_leiden_0p9,D194_RLL_5A2_6,4,5527,0.0330072619559505,0.15381404280188127,#FB9A99
scvi_leiden_0p9,D194_RLL_5A2_6,5,1950,0.011645406335101046,0.10189152471522625,#E31A1C
scvi_leiden_0p9,D194_RLL_5A2_6,6,10781,0.06438416702498687,0.33495929907413163,#FDBF6F
scvi_leiden_0p9,D194_RLL_5A2_6,7,5244,0.03131718503654866,0.2151737721061918,#FF7F00
scvi_leiden_0p9,D194_RLL_5A2_6,8,11810,0.07052935836797095,0.36793569692815753,#CAB2D6
scvi_leiden_0p9,D194_RLL_5A2_6,9,7216,0.04309397544312264,0.2654990985687479,#6A3D9A
scvi_leiden_0p9,D194_RLL_5A2_6,10,12301,0.0734616119631169,0.24973607276270912,#FFFF99
scvi_leiden_0p9,D194_RLL_5A2_6,11,7901,0.04718479766852993,0.27728644626939003,#B15928
scvi_leiden_0p9,D194_RLL_5A2_6,12,4998,0.029848072237351298,0.1802770163035637,#1FF8FF
scvi_leiden_0p9,D194_RLL_5A2_6,13,15733,0.09395752711289475,0.43940790392403295,#1B9E77
scvi_leiden_0p9,D194_RLL_5A2_6,14,8759,0.05230877645597439,0.40624275311905755,#D95F02
scvi_leiden_0p9,D194_RLL_5A2_6,15,6226,0.03718169222684057,0.1963790058036841,#7570B3
scvi_leiden_0p9,D194_RLL_5A2_6,16,1621,0.009680617266255792,0.04570316905379497,#E7298A
scvi_leiden_0p9,D194_RLL_5A2_6,17,4590,0.027411494911853233,0.27928202007909947,#66A61E
scvi_leiden_0p9,D194_RLL_5A2_6,18,18828,0.11244087716783718,0.34897686832740216,#E6AB02
scvi_leiden_0p9,D194_RLL_5A2_6,19,57,0.00034040418517987674,0.5377358490566038,#A6761D
scvi_leiden_0p9,D194_RLL_5A2_6,20,26,0.00015527208446801396,0.4126984126984127,#666666
