cluster,D142_RLL_5B1_8,D430_RLL_7A2_6,D327_RLL_4A2_6,D194_RLL_5A2_6
0,0.15822542712104498,0.24950581546001732,0.33618862178656655,0.25608013563237114
1,0.09685600541374285,0.39161235650228315,0.17358117870838338,0.3379504593755906
2,0.03593185714806844,0.699558603582242,0.23244446065735236,0.03206507861233721
3,0.40306335753107064,0.22025008551556383,0.09661358367222835,0.28007297328113717
